"","geography","periodicity","seasonadj","geo_level","ind_level","industry","ownercode","sex","agegrp","race","ethnicity","education","firmage","firmsize","year","quarter","Emp","EmpEnd","EmpS","EmpTotal","EmpSpv","HirA","HirN","HirR","Sep","HirAEnd","SepBeg","HirAEndRepl","HirAEndR","SepBegR","HirAEndReplR","HirAS","HirNS","SepS","SepSnx","TurnOvrS","FrmJbGn","FrmJbLs","FrmJbC","FrmJbGnS","FrmJbLsS","FrmJbCS","EarnS","EarnBeg","EarnHirAS","EarnHirNS","EarnSepS","Payroll","state","Open.State.MOU","Abbr","Name","Ag..Abbr","Ag..Name","Option","Version"
"951",50,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,36542,35696,32085,41321,31352,4779,4100,680,5625,3611,4457,2455,0.1,0.123,0.068,3551,3057,2817,3749,0.114,1156,1985,-829,1665,959,706,2268,2069,1372,1348,1405,239633654,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"952",50,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,7265,6900,6455,7851,6400,586,503,83,951,445,810,262,0.063,0.114,0.037,484,402,428,514,0.077,183,594,-411,274,227,48,3120,2852,1944,2010,2029,64930533,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"953",50,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,4945,5023,4698,5392,4634,447,368,79,370,325,247,142,0.065,0.05,0.028,247,207,182,313,0.06,183,108,75,155,96,58,4335,4198,2430,2599,2776,64940730,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"954",50,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,8663,8652,8269,9164,8235,502,438,63,513,383,394,219,0.044,0.046,0.025,368,352,333,376,0.045,164,174,-10,192,153,39,6365,6194,3069,3081,4147,164032940,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"955",50,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,2869,2926,2621,3245,2614,377,281,96,319,305,248,112,0.105,0.086,0.039,199,158,193,244,0.085,193,138,55,137,129,8,3053,2902,2006,2040,2228,26889500,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"956",50,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,14092,14470,13208,15619,12808,1526,1191,336,1149,1262,884,323,0.088,0.062,0.023,1109,669,708,854,0.074,939,558,381,923,492,430,5418,5249,4663,3923,4722,232442246,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"957",50,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,2001,1956,1858,2146,1871,146,124,21,191,98,143,78,0.05,0.072,0.039,88,80,101,114,0.054,20,61,-41,23,38,-16,5601,5377,3553,3766,3534,34878619,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"958",50,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,9862,9921,8092,12495,7992,2634,2333,301,2574,1829,1770,1201,0.185,0.179,0.121,1172,1033,1071,1177,0.145,628,564,64,511,397,114,2835,2491,1871,1945,1767,79738062,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"959",50,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,38748,39184,36419,43140,34229,4391,2820,1571,3955,2765,2329,1634,0.071,0.06,0.042,3384,1808,1193,5083,0.116,1131,643,487,2540,303,2237,3247,3112,1003,1169,1547,370148428,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"960",50,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,50487,50828,46942,55387,46190,4900,3948,952,4559,3886,3545,2838,0.077,0.07,0.056,3497,3116,2745,3399,0.073,1048,739,309,1366,645,721,3383,3231,2009,2111,1865,503428788,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"961",50,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,4125,4259,3582,5308,3141,1183,769,415,1049,677,543,341,0.161,0.13,0.081,717,345,277,692,0.197,336,204,132,557,120,437,2023,1843,1343,1212,1294,25452641,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"962",50,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,33399,32867,27580,41224,22615,7825,6420,1405,8357,5287,5819,3713,0.16,0.176,0.112,7641,4510,2676,7857,0.281,1574,2043,-469,5764,958,4806,1737,1538,1329,1307,1297,166098003,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"963",50,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,8368,8562,7621,9601,7475,1233,1015,218,1040,941,747,369,0.111,0.088,0.044,677,564,531,778,0.095,572,382,189,483,329,154,2489,2346,1586,1597,1658,62796979,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"964",50,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,13570,13682,12997,14687,12606,1117,727,391,1006,685,573,403,0.05,0.042,0.03,779,567,388,738,0.058,282,175,108,498,102,395,3924,3816,1850,2276,1972,147553644,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"966",51,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,10495,11022,9524,12598,9472,2103,1638,464,1576,1498,971,468,0.139,0.09,0.044,737,555,685,865,0.084,1030,494,535,489,431,57,2424,2288,2000,2101,1760,77407901,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"967",51,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,7726,7577,7078,8405,7157,679,558,121,828,499,648,282,0.065,0.085,0.037,405,299,484,669,0.076,217,360,-144,202,280,-78,6106,5865,4998,4968,5883,140135109,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"968",51,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,18087,18815,17616,19515,17483,1428,556,872,700,1199,471,311,0.065,0.026,0.017,553,480,420,517,0.03,888,204,684,290,147,143,7980,7958,5059,5118,7043,439948826,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"969",51,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,177660,180713,158880,207557,158977,29897,24966,4931,26844,21833,18780,9420,0.122,0.105,0.053,13310,10962,13407,14630,0.088,12413,9435,2978,7626,7725,-99,3969,3717,2940,2973,2973,2126055335,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"970",51,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,233158,236001,221079,251392,220855,18234,13885,4349,15391,14922,12079,7426,0.064,0.051,0.032,9967,8778,9742,11025,0.047,7496,4827,2669,4658,4481,177,5066,4924,3390,3351,3601,3500016750,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"971",51,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,109173,109956,102107,118683,102126,9510,8335,1175,8727,7849,7066,3863,0.072,0.064,0.035,5765,5181,5784,6263,0.059,3986,3211,775,3054,3061,-7,6090,5908,4306,4380,4679,2025976509,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"972",51,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,411094,395942,355423,462976,347295,51881,45447,6435,67034,40519,55671,28672,0.1,0.138,0.071,40347,37154,32218,45106,0.12,11847,27252,-15406,15946,7633,8313,2352,2121,1298,1275,1469,2711975151,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"973",51,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,106293,106099,95444,120131,94260,13838,10110,3727,14032,10655,10849,5616,0.1,0.102,0.053,7296,6430,6112,7958,0.08,5039,5165,-126,3246,2088,1158,3916,3665,2553,2525,2783,1228610069,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"974",51,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,78141,78264,73280,84834,72233,6693,5609,1084,6570,4984,4861,2925,0.064,0.062,0.037,4965,3767,3917,4393,0.064,2059,1973,86,2831,1682,1149,8301,8076,8903,5117,6078,1962009090,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"975",51,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,131998,130510,123029,141226,122211,9229,7942,1287,10716,7481,8969,4194,0.057,0.068,0.032,7007,6093,6189,6624,0.055,3287,4637,-1349,3491,2597,894,8880,8535,4678,4506,7458,3429110567,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"976",51,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,50397,50859,46356,55932,46211,5535,4688,847,5073,4503,4041,2321,0.089,0.08,0.046,3434,3094,3290,3714,0.077,2182,1754,428,1777,1665,113,4295,4092,2988,2963,3049,640638630,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"977",51,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,394505,401131,364284,440309,360353,45804,38672,7132,39177,36847,30221,16867,0.093,0.076,0.042,29220,24832,25288,29773,0.081,19980,13387,6593,15465,11739,3726,8211,7942,5911,6138,6577,9894559480,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"978",51,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,80206,80226,75694,85739,74806,5533,4771,762,5513,4532,4512,3139,0.056,0.056,0.039,4618,3653,3731,5010,0.064,1393,1408,-15,2108,1121,987,9438,9167,4785,4925,6629,2269570222,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"979",51,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,206726,209412,171976,261902,170939,55177,48855,6322,52490,37436,34750,24882,0.18,0.167,0.12,22436,20130,21400,23835,0.135,12554,9914,2640,7905,6949,956,3335,2970,2300,2350,2263,1999067828,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"980",51,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,346513,368207,332709,387869,314503,41356,17614,23742,19662,35498,13804,12700,0.099,0.039,0.036,27522,13237,9316,28440,0.084,22798,2432,20366,20594,1925,18669,3513,3418,1391,1457,1680,3774065423,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"981",51,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,435801,441161,402131,484001,393016,48200,40714,7486,42840,39030,33670,23222,0.089,0.077,0.053,35052,27492,25938,34150,0.086,15808,10564,5244,18676,9131,9546,3741,3550,2566,2386,2522,4868968690,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"982",51,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,50510,53047,45466,60148,45099,9638,6971,2667,7100,7581,5044,3886,0.146,0.097,0.075,4028,3275,3662,4677,0.096,3695,1319,2375,1765,1389,375,2380,2222,1303,1411,1164,361030909,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"983",51,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,300923,305265,253414,371855,248733,70932,62560,8372,66589,51851,47509,35137,0.171,0.157,0.116,36228,31752,31548,40079,0.151,16714,12465,4249,15084,10567,4517,1518,1360,1099,1076,1062,1332828567,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"984",51,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,127386,129659,115491,145659,115354,18272,15272,3000,16000,14168,11895,6598,0.11,0.093,0.051,9281,8014,9144,10347,0.085,7570,5462,2108,5227,5140,86,3405,3245,2081,2175,2204,1303721816,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"985",51,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,123509,126284,117793,133410,117713,9901,4945,4956,7126,8491,5716,4088,0.068,0.046,0.033,4870,3962,4790,4734,0.041,4403,1967,2436,1706,1555,151,3640,3567,2260,2414,2477,1417631394,"VA",NA,"VA","Virginia","VA","Virginia Employment Commission","B",2
"987",53,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,68874,74839,58392,98253,58372,29379,20581,8798,23415,16447,10482,6203,0.229,0.146,0.086,5641,3809,5620,6927,0.108,10244,4315,5929,2748,2743,5,2316,2086,1615,1683,1636,491149885,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"988",53,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,2111,2093,1947,2302,1994,191,170,20,209,146,164,82,0.069,0.078,0.039,84,66,131,119,0.052,64,88,-24,36,88,-53,5413,5139,3756,3412,5165,32665497,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"989",53,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,16185,16312,15790,16865,15683,680,497,183,553,522,395,294,0.032,0.024,0.018,457,409,350,366,0.026,228,106,121,204,100,104,6758,6694,4008,4174,5572,335468643,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"990",53,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,135638,139875,116847,170661,116799,35023,28913,6110,30787,23028,18791,9139,0.167,0.136,0.066,12494,10653,12446,13297,0.11,13889,9702,4187,7200,7202,-2,4432,4061,3263,3296,3276,1819230354,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"991",53,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,277255,278082,261529,301815,262694,24560,18012,6547,23733,16553,15726,9413,0.06,0.057,0.034,11480,10392,12645,13688,0.048,7140,6456,683,5104,6456,-1352,6673,6469,3405,3406,4549,5707137958,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"992",53,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,124403,126275,115595,137704,115420,13301,11668,1633,11429,10680,8808,4864,0.085,0.07,0.039,7215,6783,7040,8271,0.067,5816,3983,1833,3832,3643,189,6062,5851,4094,4160,4592,2320041954,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"993",53,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,329366,318504,287410,369206,281583,39840,35324,4517,50702,31094,41956,20090,0.096,0.13,0.062,30922,29051,25094,30321,0.107,11004,21434,-10430,12868,7071,5797,3168,2884,1940,1955,2019,3033879461,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"994",53,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,99706,98754,89572,112873,89254,13166,11060,2106,14118,9182,10134,4686,0.093,0.102,0.047,6527,5949,6209,6576,0.073,4496,5337,-840,3081,2852,230,4803,4503,2486,2527,3070,1406262966,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"995",53,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,117794,119089,111568,128052,110495,10258,8934,1324,8964,7521,6226,3244,0.063,0.053,0.027,6364,5916,5291,5516,0.053,4277,2933,1345,3749,2636,1113,10376,10244,7240,7486,7388,3653834945,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"996",53,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,91738,92229,85957,99385,85103,7647,6894,753,7156,6272,5781,3126,0.068,0.063,0.034,5871,5646,5017,5630,0.067,3146,2589,556,3372,2393,980,8226,7916,4410,4393,5480,2233774027,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"997",53,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,46279,47206,41902,53229,41815,6950,6035,915,6023,5304,4377,2520,0.113,0.094,0.054,3550,3302,3464,3823,0.088,2784,1910,874,1898,1836,62,4076,3866,2515,2592,2817,565796458,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"998",53,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,171817,178667,157252,198705,151998,26888,22646,4242,20038,21415,14565,8406,0.122,0.083,0.048,16538,12452,11284,14075,0.097,13009,5955,7054,10427,5394,5034,7213,6892,5340,5299,5285,3782065953,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"999",53,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,42353,41613,39437,45032,39308,2680,2275,405,3420,2176,2916,1696,0.052,0.069,0.04,2358,2202,2229,2327,0.059,480,1239,-759,682,580,103,6950,6722,3670,3728,5319,881713033,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1000",53,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,138966,139223,112804,180491,112219,41525,36960,4565,41268,26419,26162,18100,0.19,0.188,0.13,16055,14671,15470,16892,0.146,8319,8124,195,5558,4981,576,4020,3490,2639,2714,2592,1583964610,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1001",53,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,258333,262206,245502,281844,228604,23512,15668,7844,19638,16704,12831,10722,0.064,0.049,0.041,24238,13461,7340,21004,0.092,5982,2036,3946,18014,1169,16845,3504,3383,1418,1564,1642,2737119720,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1002",53,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,423647,426431,388381,476352,384361,52705,43590,9115,49920,38050,35266,23964,0.09,0.083,0.056,30922,27590,26902,33375,0.083,14086,11184,2902,13864,9681,4183,3655,3447,2160,2264,2525,4507060362,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1003",53,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,62515,63105,54572,75120,52711,12605,9438,3167,12015,8533,7943,4838,0.136,0.126,0.077,6735,4795,4874,7368,0.129,3695,3053,642,3702,1802,1900,2413,2226,1307,1391,1364,454526169,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1004",53,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,228911,232096,192951,282012,190986,53101,47457,5645,49917,39145,35960,25291,0.17,0.156,0.11,26729,24740,24764,29796,0.146,13854,10622,3232,11633,9670,1963,1764,1591,1260,1270,1263,1195030383,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1005",53,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,84847,88117,75291,102235,74675,17389,14771,2618,14119,12826,9556,5542,0.148,0.11,0.064,7626,6785,7010,8624,0.108,7284,4094,3190,4455,3840,614,3041,2836,1964,2024,2005,780997029,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1006",53,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,130962,131462,125784,138670,125469,7708,6143,1566,7208,5678,5178,3843,0.043,0.039,0.029,4547,3866,4232,6134,0.042,1835,1404,431,1422,1088,334,4918,4823,2863,3079,3871,1973737776,"WA",NA,"WA","Washington","WA","Washington Employment Security Department","B",2
"1008",54,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,1600,1643,1364,2006,1392,406,339,67,363,279,236,108,0.172,0.146,0.067,118,98,146,187,0.112,171,125,46,79,105,-26,2475,2280,2001,2067,2047,11822509,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1009",54,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,28664,28882,25431,32846,26377,4182,3821,361,3964,3451,3233,1557,0.12,0.112,0.054,1775,1641,2721,2073,0.076,1894,1634,261,944,1860,-916,6658,6274,5662,5667,5777,587443302,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1010",54,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,7477,7516,7237,7890,7247,413,299,114,374,279,240,150,0.037,0.032,0.02,205,182,215,198,0.028,129,94,35,88,102,-14,6916,6814,5572,5846,6024,157194743,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1011",54,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,33555,34118,28671,41444,28959,7889,6703,1186,7326,5447,4884,2131,0.161,0.144,0.063,2788,2245,3076,3383,0.108,3316,2831,484,1559,1878,-319,3617,3356,3308,3335,3157,375025971,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1012",54,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,45728,45540,43149,48760,43556,3032,2695,337,3220,2391,2579,1418,0.052,0.057,0.031,1685,1522,2092,2171,0.045,973,1163,-190,731,1141,-410,4568,4405,2672,2685,3194,616679383,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1013",54,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,22713,22512,20943,24652,21231,1939,1746,193,2140,1569,1770,762,0.069,0.078,0.034,1089,968,1377,1513,0.062,807,975,-168,516,799,-283,4774,4551,3049,3072,3668,322726903,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1014",54,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,84996,82277,73429,96778,72301,11782,10710,1071,14501,8848,11567,6612,0.106,0.138,0.079,7957,7307,6829,8718,0.114,2236,4873,-2638,3201,2091,1109,2068,1866,1181,1169,1302,506178436,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1015",54,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,20508,19570,17706,23097,17514,2589,2258,330,3527,1864,2802,988,0.093,0.14,0.049,1626,1436,1434,1614,0.091,876,1906,-1031,888,686,203,3917,3513,2337,2426,2745,229259091,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1016",54,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,10877,10981,10092,11983,10147,1106,952,153,1002,889,785,445,0.081,0.072,0.041,548,511,604,675,0.061,444,353,92,244,288,-44,4022,3838,2059,2106,2788,130702697,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1017",54,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,18701,18708,17699,20091,17683,1391,1232,159,1383,1009,1002,484,0.054,0.054,0.026,860,802,843,1119,0.056,525,513,13,466,451,15,4465,4352,3323,3355,3309,250869155,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1018",54,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,6761,6924,6090,7945,6012,1184,1079,106,1020,834,671,331,0.122,0.098,0.048,557,480,479,628,0.097,503,342,160,347,274,72,3285,3087,2380,2537,2242,67935024,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
"1019",54,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,25381,26879,23331,29915,23073,4533,3592,941,3036,3548,2050,1121,0.136,0.078,0.043,1845,1338,1587,2041,0.083,2427,982,1445,1243,1020,224,4674,4469,3105,3474,3066,366743001,"WV",NA,"WV","West Virginia","WV","Workforce West Virginia","B",2
